date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2017-04-07 08:00:00,20.5230007172,4.859000206,19.6490001678,3.9400000572,0.0,0.0,21.2304992676
2017-04-07 09:00:00,21.4449996948,4.5229997635,20.3190002441,3.8329999447,0.0,0.0,20.7915000916
2017-04-07 10:00:00,21.6959991455,4.4400000572,20.7740001678,3.5920000076000003,0.0,0.0,21.2304992676
2017-04-07 11:00:00,22.7010002136,4.859000206,21.686000824,3.8599998951,0.0,0.0,21.2304992676
2017-04-07 12:00:00,19.517999649,0.0,18.5760002136,2.2249999046,0.0,0.0,22.329000473
2017-04-07 13:00:00,21.0259990692,4.5229997635,20.2119998932,3.7799999714,0.0,0.0,23.2080001831
2017-04-07 14:00:00,19.0149993896,0.0,18.4960002899,2.6809999943,0.0,0.0,24.5265007019
2017-04-07 15:00:00,19.0149993896,0.0,18.2010002136,2.2249999046,0.0,0.0,25.625
2017-04-07 16:00:00,19.6019992828,0.0,18.6840000153,2.4130001068,0.0,0.0,25.625
2017-04-07 17:00:00,23.2870006561,4.3559999466,21.3369998932,3.0829999447,2.6870000362,0.0,25.405500412
2017-04-07 18:00:00,26.8899993896,6.0310001373,24.4200000763,4.4499998093,2.6870000362,0.0,25.405500412
2017-04-07 19:00:00,26.2189998627,6.1149997711,24.3400001526,4.9320001602,1.4609999657,0.0,25.1854991913
2017-04-07 20:00:00,29.0669994354,6.6180000305,27.1009998322,5.3080000877,1.4609999657,0.0,24.9659996033
2017-04-07 21:00:00,28.5650005341,6.2829999924,26.5109996796,5.0929999352,2.5910000801,0.0,24.3064994812
2017-04-07 22:00:00,29.2350006104,7.1199998856,27.8239994049,5.7100000381000005,1.4709999561,0.0,23.8675003052
2017-04-07 23:00:00,24.5440006256,5.6960000992,23.2140007019,4.6370000839,1.6100000143000002,0.0,22.9885005951
2017-04-08 00:00:00,24.5440006256,5.6960000992,23.4279994965,4.7979998589,1.3329999447,0.0,22.548500061
2017-04-08 01:00:00,23.9580001831,5.8639998436,22.6509990692,4.7709999084,1.631000042,0.0,22.548500061
2017-04-08 02:00:00,25.047000885,6.2829999924,23.482000351,5.146999836,1.3220000267,0.0,22.109500885
2017-04-08 03:00:00,26.9729995728,6.868999958,25.5990009308,5.6830000877,1.4179999828,0.0,21.669500351
2017-04-08 04:00:00,26.8899993896,6.7849998474,25.5990009308,5.5760002136,1.3650000095,0.0,21.669500351
2017-04-08 05:00:00,26.8059997559,7.1199998856,25.3579998016,6.0310001373,1.3430000544,0.0,21.669500351
2017-04-08 06:00:00,28.5650005341,7.2880001068,27.8509998322,6.353000164,0.0,0.0,22.109500885
2017-04-08 07:00:00,28.0620002747,7.7069997787,27.2609996796,6.6479997635,0.0,0.0,22.548500061
2017-04-08 08:00:00,28.0620002747,7.8740000725,27.3950004578,6.7820000648,0.0,0.0,23.4274997711
2017-04-08 09:00:00,29.5699996948,7.8740000725,28.4139995575,6.6479997635,0.0,0.0,23.8675003052
2017-04-08 10:00:00,29.2350006104,7.2039999962,28.3869991302,5.978000164,0.0,0.0,24.9659996033
2017-04-08 11:00:00,30.4920005798,7.0370001793,29.3519992828,5.736000061,0.0,0.0,26.9435005188
2017-04-08 12:00:00,33.9259986877,8.2089996338,33.1590003967,6.728000164,0.0,0.0,30.2395000458
2017-04-08 13:00:00,33.4230003357,8.9630002975,32.6230010986,7.6129999161,0.0,0.0,33.3154983521
2017-04-08 14:00:00,35.0989990234,9.8009996414,34.4720001221,8.4440002441,0.0,0.0,35.9519996643
2017-04-08 15:00:00,38.1980018616,11.4759998322,37.5820007324,9.9989995956,0.0,0.0,36.8310012817
2017-04-08 16:00:00,45.2350006104,14.5760002136,44.6049995422,12.3839998245,0.0,0.0,35.5125007629
2017-04-08 17:00:00,48.1669998169,15.4130001068,46.6150016785,12.8669996262,1.2899999619,0.0,33.9744987488
2017-04-08 18:00:00,47.6640014648,15.3299999237,45.7309989929,12.5450000763,1.3329999447,0.0,31.7775001526
2017-04-08 19:00:00,41.1300010681,11.3090000153,39.6189994812,9.2749996185,1.3539999723,0.0,30.2390003204
2017-04-08 20:00:00,48.25,15.4969997406,46.5620002747,12.8940000534,1.8550000191,0.0,29.140499115
2017-04-08 21:00:00,48.7529983521,15.8319997787,46.9640007019,12.9469995499,1.8660000563,0.0,28.2614994049
2017-04-08 22:00:00,46.2400016785,14.2410001755,44.8190002441,11.8210000992,1.300999999,0.0,24.9659996033
2017-04-08 23:00:00,42.6380004883,13.8219995499,40.9589996338,11.5799999237,1.2790000439,0.0,23.2080001831
2017-04-09 00:00:00,40.2919998169,12.3979997635,40.0750007629,10.8299999237,1.42900002,0.0,22.109500885
2017-04-09 01:00:00,38.4490013123,11.8109998703,37.1259994507,10.1590003967,1.375,0.0,19.6924991608
2017-04-09 02:00:00,41.9679985046,12.984000206,40.7980003357,11.3120002747,1.42900002,0.0,19.2530002594
2017-04-09 03:00:00,39.0359992981,12.1459999084,38.5200004578,10.6689996719,0.0,0.0,18.8134994507
2017-04-09 04:00:00,40.8790016174,12.3979997635,39.5120010376,10.3199996948,1.4930000305,0.0,18.154499054
2017-04-09 05:00:00,38.6170005798,11.8950004578,36.8040008545,10.0249996185,1.375,0.0,17.7145004272
2017-04-09 06:00:00,42.888999939,13.4029998779,42.5680007935,11.5799999237,0.0,0.0,17.2754993439
2017-04-09 07:00:00,40.7109985352,12.8999996185,39.9939994812,10.9099998474,1.3109999895,0.0,17.2754993439
2017-04-09 08:00:00,43.2239990234,13.1520004272,42.4070014954,10.9899997711,0.0,0.0,17.0555000305
2017-04-09 09:00:00,44.8160018921,13.6540002823,44.2290000916,11.5799999237,0.0,0.0,17.7145004272
2017-04-09 10:00:00,48.8370018005,15.8319997787,47.7140007019,13.0010004044,0.0,0.0,18.5935001373
2017-04-09 11:00:00,48.5849990845,14.9110002518,47.9819984436,12.6520004272,1.3539999723,0.0,19.2530002594
2017-04-09 12:00:00,44.8160018921,13.1520004272,43.6669998169,10.8299999237,0.0,0.0,20.3514995575
2017-04-09 13:00:00,43.6430015564,13.1520004272,42.7280006409,10.8299999237,0.0,0.0,21.0109996796
2017-04-09 14:00:00,48.1669998169,15.748000145,47.0979995728,13.3219995499,0.0,0.0,21.2304992676
2017-04-09 15:00:00,47.4129981995,15.6649999619,46.641998291,13.2150001526,0.0,0.0,21.2304992676
2017-04-09 16:00:00,47.5800018311,14.7430000305,46.6689987183,12.4379997253,0.0,0.0,20.5715007782
2017-04-09 17:00:00,49.841999054,14.9940004349,48.358001709,12.3039999008,1.6419999599,0.0,20.3514995575
2017-04-09 18:00:00,48.6689987183,14.7430000305,46.9099998474,12.2770004272,1.4609999657,0.0,20.1319999695
2017-04-09 19:00:00,42.1349983215,11.140999794,40.1549987793,8.8459997177,1.4609999657,0.0,19.9125003815
2017-04-09 20:00:00,43.8940010071,12.8159999847,42.2459983826,10.5080003738,1.4179999828,0.0,19.6924991608
2017-04-09 21:00:00,47.9150009155,14.9110002518,46.0789985657,12.25,1.4179999828,0.0,19.6924991608
2017-04-09 22:00:00,46.0719985962,14.9940004349,43.8009986877,12.4910001755,1.4069999456,0.0,19.4724998474
2017-04-09 23:00:00,43.7270011902,14.2410001755,42.0849990845,12.0089998245,1.7269999981000002,0.0,17.4950008392
2017-04-10 00:00:00,36.0200004578,10.9739999771,34.5530014038,9.1680002213,1.3430000544,0.0,16.3964996338
2017-04-10 01:00:00,41.8839988708,13.4029998779,40.6380004883,11.4460000992,1.2150000334,0.0,15.5174999237
2017-04-10 02:00:00,41.6329994202,13.6540002823,40.2890014648,11.7139997482,1.6100000143000002,0.0,15.078499794
2017-04-10 03:00:00,40.5439987183,13.3190002441,39.2700004578,11.2049999237,1.631000042,0.0,14.6385002136
2017-04-10 04:00:00,39.8740005493,12.984000206,38.2249984741,10.9639997482,1.2790000439,0.0,14.1995000839
2017-04-10 05:00:00,39.6220016479,12.2299995422,38.1980018616,10.2670001984,1.4500000477,0.0,14.4189996719
2017-04-10 06:00:00,44.5649986267,13.6540002823,43.0769996643,11.7139997482,1.246999979,0.0,14.858499527
2017-04-10 07:00:00,47.1609992981,14.9940004349,45.3289985657,12.4650001526,1.375,0.0,15.2980003357
2017-04-10 08:00:00,39.7060012817,11.140999794,39.7260017395,9.7299995422,0.0,0.0,15.7375001907
2017-04-10 09:00:00,43.7270011902,14.7430000305,44.0419998169,13.0010004044,0.0,0.0,16.1770000458
2017-04-10 10:00:00,41.6329994202,10.220000267,41.6829986572,8.7119998932,0.0,0.0,17.1044998169
2017-04-10 11:00:00,44.9000015259,12.0629997253,45.436000824,10.3470001221,0.0,0.0,17.5440006256
2017-04-10 12:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,18.4230003357
2017-04-10 13:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,18.6424999237
2017-04-10 14:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,18.4230003357
2017-04-10 15:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,15.5664997101
2017-04-10 16:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,13.1494998932
2017-04-10 17:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,11.171500206
2017-04-10 18:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,9.8535003662
2017-04-10 19:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,9.1944999695
2017-04-10 20:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,8.3155002594
2017-04-10 21:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,7.8759999275
2017-04-10 22:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,7.6564998627
2017-04-10 23:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,7.4365000725
2017-04-11 00:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,6.9970002174
2017-04-11 01:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,6.9970002174
2017-04-11 02:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,6.7769999504000005
2017-04-11 03:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,6.5574998856
2017-04-11 04:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,6.3375000954
2017-04-11 05:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,6.1180000305
2017-04-11 06:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,6.1180000305
2017-04-11 07:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,6.1180000305
2017-04-11 08:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,6.1180000305
2017-04-11 09:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,6.7775001526
2017-04-11 10:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,8.3155002594
2017-04-11 11:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,10.9519996643
2017-04-11 12:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,12.9294996262
2017-04-11 13:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,14.2484998703
2017-04-11 14:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,14.906999588
2017-04-11 15:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,14.906999588
2017-04-11 16:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,14.906999588
2017-04-11 17:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,14.0284996033
2017-04-11 18:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,13.3695001602
2017-04-11 19:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,12.4905004501
2017-04-11 20:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,11.6114997864
2017-04-11 21:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,11.171500206
2017-04-11 22:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,10.7325000763
2017-04-11 23:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,10.5124998093
2017-04-12 00:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,10.2924995422
2017-04-12 01:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,9.8535003662
2017-04-12 02:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,9.8535003662
2017-04-12 03:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,9.4145002365
2017-04-12 04:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,9.4145002365
2017-04-12 05:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,8.9744997025
2017-04-12 06:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,8.9744997025
2017-04-12 07:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,8.9744997025
2017-04-12 08:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,9.4145002365
2017-04-12 09:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,11.171500206
2017-04-12 10:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,15.7860002518
2017-04-12 11:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,15.7860002518
2017-04-12 12:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,23.6474990845
2017-04-12 13:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,25.1854991913
2017-04-12 14:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,27.3824996948
2017-04-12 15:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,28.2614994049
2017-04-12 16:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,26.7234992981
2017-04-12 17:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,24.9659996033
2017-04-12 18:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,22.548500061
2017-04-12 19:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,20.3514995575
2017-04-12 20:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,18.1539993286
2017-04-12 21:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,16.3959999084
2017-04-12 22:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,14.4189996719
2017-04-12 23:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,12.6610002518
2017-04-13 00:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,11.5620002747
2017-04-13 01:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,10.6840000153
2017-04-13 02:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,9.8050003052
2017-04-13 03:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,8.9259996414
2017-04-13 04:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,8.486000061
2017-04-13 05:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,7.8270001411
2017-04-13 06:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,7.1680002213
2017-04-13 07:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,7.1680002213
2017-04-13 08:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,9.5850000381
2017-04-13 09:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,13.3205003738
2017-04-13 10:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,19.2530002594
2017-04-13 11:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,24.3064994812
2017-04-13 12:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,27.6025009155
2017-04-13 13:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,30.0195007324
2017-04-13 14:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,33.0960006714
2017-04-13 15:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,33.9744987488
2017-04-13 16:00:00,50.6800003052,0.0,50.6629981995,0.0,0.0,0.0,32.4365005493
2017-04-13 17:00:00,50.6800003052,-18.6800003052,50.6629981995,0.0,0.0,-19.2439994812,30.0195007324
2017-04-13 18:00:00,45.9049987793,5.9479999542,45.9179992676,13.2419996262,0.0,-31.4619998932,27.6270008087
2017-04-13 19:00:00,44.4809989929,5.2769999504000005,44.658000946,12.8129997253,0.0,-31.4619998932,25.6494998932
2017-04-13 20:00:00,45.2350006104,5.8639998436,45.436000824,13.3489999771,0.0,-31.4619998932,23.891500473
2017-04-13 21:00:00,47.6640014648,6.1989998817,47.7949981689,13.4029998779,0.0,-31.4619998932,22.7929992676
2017-04-13 22:00:00,44.8160018921,5.7800002098,44.952999115,13.1879997253,0.0,-31.4619998932,22.3535003662
2017-04-13 23:00:00,42.8050003052,4.9419999123,42.9959983826,12.4379997253,0.0,-31.4619998932,22.1340007782
2017-04-14 00:00:00,43.391998291,5.4450001717,43.3450012207,13.0539999008,0.0,-31.4619998932,21.6940002441
2017-04-14 01:00:00,44.3969993591,6.5339999199,44.4710006714,14.0729999542,0.0,-31.4619998932,21.6940002441
2017-04-14 02:00:00,43.2239990234,6.3660001755,43.0499992371,13.7250003815,0.0,-31.4619998932,21.9139995575
2017-04-14 03:00:00,43.7270011902,6.2829999924,43.9350013733,13.6979999542,0.0,-31.4619998932,22.3535003662
2017-04-14 04:00:00,42.1349983215,5.2769999504000005,42.3260002136,12.8129997253,0.0,-31.4619998932,22.5729999542
2017-04-14 05:00:00,43.7270011902,5.9479999542,43.8540000916,13.3760004044,0.0,-31.4619998932,22.5729999542
2017-04-14 06:00:00,46.0719985962,7.2039999962,46.266998291,14.5819997787,0.0,-31.4619998932,22.5729999542
2017-04-14 07:00:00,43.9780006409,5.2769999504000005,43.8269996643,12.7060003281,0.0,-31.4619998932,23.2325000763
2017-04-14 08:00:00,40.7949981689,0.0,40.90599823,11.0439996719,0.0,-31.4619998932,24.9904994965
2017-04-14 09:00:00,41.2980003357,0.0,41.65599823,11.5530004501,0.0,-31.4619998932,27.1875
2017-04-14 10:00:00,33.0880012512,0.0,33.2929992676,7.0770001411,0.0,-31.4619998932,30.0440006256
2017-04-14 11:00:00,32.4179992676,0.0,32.408000946,6.4869999886,0.0,-31.4619998932,33.1199989319
2017-04-14 12:00:00,39.0359992981,0.0,39.297000885,9.3819999695,0.0,-31.4619998932,35.5374984741
2017-04-14 13:00:00,42.0519981384,4.6069998741,42.21900177,12.142999649,0.0,-31.4619998932,37.0755004883
2017-04-14 14:00:00,42.4700012207,5.2769999504000005,42.6749992371,12.9469995499,0.0,-31.4619998932,39.0530014038
2017-04-14 15:00:00,0.0,-9.2139997482,45.9449996948,0.0,0.0,-31.4619998932,40.1515007019
2017-04-14 16:00:00,0.0,-9.6330003738,45.9449996948,0.0,0.0,-31.4619998932,38.8330001831
2017-04-14 17:00:00,0.0,-9.7170000076,45.9449996948,0.0,0.0,-31.4619998932,37.734500885
2017-04-14 18:00:00,0.0,-9.5500001907,45.9449996948,0.0,0.0,-31.4619998932,36.4160003662
2017-04-14 19:00:00,0.0,-9.8009996414,45.9449996948,0.0,0.0,-31.4619998932,34.21900177
2017-04-14 20:00:00,0.0,-9.8009996414,45.9449996948,0.0,0.0,-31.4619998932,32.0214996338
2017-04-14 21:00:00,0.0,-9.4659996033,45.9449996948,0.0,0.0,-31.4619998932,29.8239994049
2017-04-14 22:00:00,0.0,-9.2139997482,45.9449996948,0.0,0.0,-31.4619998932,28.5060005188
2017-04-14 23:00:00,0.0,-8.9630002975,45.9449996948,0.0,1.3539999723,-31.4619998932,27.6270008087
2017-04-15 00:00:00,0.0,-9.3819999695,45.9449996948,0.0,0.0,-31.4619998932,26.7479991913
2017-04-15 01:00:00,0.0,-9.3819999695,45.9449996948,0.0,0.0,-31.4619998932,25.6494998932
2017-04-15 02:00:00,0.0,-9.3819999695,45.9449996948,0.0,0.0,-31.4619998932,24.5510005951
2017-04-15 03:00:00,0.0,-9.3819999695,45.9449996948,0.0,0.0,-31.4619998932,23.672000885
2017-04-15 04:00:00,0.0,-9.3819999695,45.9449996948,0.0,0.0,-31.4619998932,23.0130004883
2017-04-15 05:00:00,0.0,-9.3819999695,45.9449996948,0.0,0.0,-31.4619998932,22.5729999542
2017-04-15 06:00:00,0.0,-9.4659996033,45.9449996948,0.0,0.0,-31.4619998932,22.1340007782
2017-04-15 07:00:00,0.0,-9.4659996033,45.9449996948,0.0,0.0,-31.4619998932,21.9139995575
2017-04-15 08:00:00,0.0,-9.4659996033,45.9449996948,0.0,0.0,-31.4619998932,24.7705001831
2017-04-15 09:00:00,0.0,-8.9630002975,45.9449996948,0.0,0.0,-31.4619998932,28.0664997101
2017-04-15 10:00:00,0.0,-8.2089996338,45.9449996948,0.0,2.7190001011,-31.4619998932,32.6805000305
2017-04-15 11:00:00,0.0,-8.2930002213,45.9449996948,0.0,2.7190001011,-31.4619998932,37.0755004883
2017-04-15 12:00:00,0.0,-8.2930002213,45.9449996948,0.0,2.7190001011,-31.4619998932,40.1515007019
2017-04-15 13:00:00,42.9729995728,0.0,42.6479988098,10.9899997711,0.0,-31.4619998932,42.5680007935
2017-04-15 14:00:00,48.0830001831,0.0,42.5680007935,4.5840001106,5.5009999275,-31.4619998932,45.4249992371
2017-04-15 15:00:00,45.2350006104,4.1880002022,40.0750007629,8.9530000687,5.3309998512,-31.4619998932,46.5234985352
2017-04-15 16:00:00,48.25,6.0310001373,43.4519996643,11.1780004501,5.3309998512,-31.4619998932,45.2050018311
2017-04-15 17:00:00,47.5800018311,5.4450001717,42.0050010681,10.079000473,5.3309998512,-31.4619998932,43.2275009155
2017-04-15 18:00:00,49.4230003357,6.5339999199,43.9879989624,11.0439996719,5.4159998894,-31.4619998932,41.4695014954
2017-04-15 19:00:00,49.3390007019,6.0310001373,43.2379989624,10.4010000229,5.1599998474,-31.4619998932,38.6129989624
2017-04-15 20:00:00,49.6739997864,6.7010002136,44.4710006714,11.4729995728,4.9899997711,-31.4619998932,36.4160003662
2017-04-15 21:00:00,49.2560005188,6.9530000687,42.0050010681,10.5880002975,6.5669999123,-31.4619998932,35.0974998474
2017-04-15 22:00:00,48.3339996338,7.2039999962,41.6030006409,11.2580003738,6.5669999123,-31.4619998932,33.7789993286
2017-04-15 23:00:00,44.9000015259,4.6069998741,39.9410018921,9.623000145,5.2989997864,-31.4619998932,33.1199989319
2017-04-16 00:00:00,45.486000061,5.9479999542,39.9410018921,10.7760000229,5.2989997864,-31.4619998932,32.2410011292
2017-04-16 01:00:00,41.7159996033,4.3559999466,36.5359992981,9.7299995422,5.2350001335,-31.4619998932,31.8020000458
2017-04-16 02:00:00,42.1349983215,0.0,36.858001709,9.3549995422,5.2350001335,-31.4619998932,31.3619995117
2017-04-16 03:00:00,42.4700012207,4.271999836,37.1800003052,9.5699996948,4.626999855,-31.4619998932,30.702999115
2017-04-16 04:00:00,40.2919998169,0.0,36.858001709,9.5430002213,3.0599999428,-31.4619998932,29.8239994049
2017-04-16 05:00:00,40.2919998169,0.0,36.8040008545,9.1680002213,3.0599999428,-31.4619998932,29.3850002289
2017-04-16 06:00:00,41.3810005188,0.0,38.5999984741,9.8380002975,3.0380001068,-31.4619998932,29.1650009155
2017-04-16 07:00:00,41.8839988708,0.0,38.6539993286,10.3739995956,4.3179998398,-31.4619998932,28.9449996948
2017-04-16 08:00:00,41.2140007019,0.0,37.3940010071,8.7650003433,4.2010002136,-31.4619998932,29.6044998169
2017-04-16 09:00:00,45.2350006104,4.859000206,40.6640014648,10.5080003738,4.2010002136,-31.4619998932,31.5820007324
2017-04-16 10:00:00,43.2239990234,0.0,39.1899986267,9.140999794,4.2010002136,-31.4619998932,34.8774986267
2017-04-16 11:00:00,43.391998291,0.0,40.2350006104,8.6309995651,4.2010002136,-31.4619998932,38.8330001831
2017-04-16 12:00:00,43.8940010071,0.0,40.4770011902,8.5780000687,4.2010002136,-31.4619998932,41.4695014954
2017-04-16 13:00:00,45.2350006104,4.4400000572,40.7449989319,9.623000145,4.2010002136,-31.4619998932,43.0079994202
2017-04-16 14:00:00,46.4070014954,5.0260000229,41.8170013428,10.2930002213,4.2010002136,-31.4619998932,44.765499115
2017-04-16 15:00:00,43.391998291,0.0,40.1279983521,9.3280000687,2.9849998951,-31.4619998932,44.1064987183
2017-04-16 16:00:00,45.2350006104,4.271999836,41.6290016174,9.890999794,2.9849998951,-31.4619998932,42.1290016174
2017-04-16 17:00:00,47.3289985657,4.5229997635,42.6749992371,9.3280000687,4.2109999657,-31.4619998932,40.8105010986
2017-04-16 18:00:00,46.15599823,0.0,41.8170013428,8.7119998932,4.2649998665,-31.4619998932,39.4920005798
2017-04-16 19:00:00,45.7369995117,0.0,40.611000061,8.4969997406,5.5549998283,-31.4619998932,38.3935012817
2017-04-16 20:00:00,50.0929985046,6.3660001755,44.2560005188,10.6420001984,5.2670001984,-31.4619998932,37.734500885
2017-04-16 21:00:00,47.7480010986,5.1939997673,42.7820014954,10.1059999466,5.5650000572,-31.4619998932,37.0750007629
2017-04-16 22:00:00,47.1609992981,5.8639998436,41.5760002136,10.8559999466,5.9809999466,-31.4619998932,36.6360015869
2017-04-16 23:00:00,43.4760017395,0.0,37.8769989014,9.1140003204,5.9489998817,-31.4619998932,35.3170013428
2017-04-17 00:00:00,42.3870010376,4.3559999466,37.8499984741,9.7299995422,4.6909999847,-31.4619998932,35.3170013428
2017-04-17 01:00:00,39.3709983826,0.0,35.625,9.0069999695,4.5949997902,-31.4619998932,34.6585006714
2017-04-17 02:00:00,41.2980003357,0.0,37.1259994507,9.5699996948,4.5949997902,-31.4619998932,31.5820007324
2017-04-17 03:00:00,39.3709983826,0.0,35.4910011292,8.5780000687,3.1879999638,-31.4619998932,31.3624992371
2017-04-17 04:00:00,39.4550018311,0.0,34.4189987183,8.7650003433,4.9790000916,-31.4619998932,28.7255001068
2017-04-17 05:00:00,37.6959991455,0.0,32.6759986877,7.5859999657,4.8509998322,-31.4619998932,26.0890007019
2017-04-17 06:00:00,38.2820014954,0.0,35.1689987183,8.6579999924,4.1789999008,-31.4619998932,24.7705001831
2017-04-17 07:00:00,48.1669998169,6.2829999924,37.688999176,8.7919998169,10.5760002136,-31.4619998932,24.9904994965
2017-04-17 08:00:00,47.2449989319,6.868999958,36.5629997253,8.8459997177,10.3950004578,-31.4619998932,25.6494998932
2017-04-17 09:00:00,43.9780006409,6.2829999924,34.8740005493,9.1680002213,9.329000473,-31.4619998932,26.7479991913
2017-04-17 10:00:00,44.9000015259,5.1939997673,35.25,7.5859999657,9.329000473,-31.4619998932,29.3845005035
2017-04-17 11:00:00,46.4910011292,5.8639998436,37.608001709,8.6309995651,9.329000473,-31.4619998932,31.8015003204
2017-04-17 12:00:00,93.6529998779,22.3659992218,37.608001709,20.2919998169,6.8449997902,-31.4619998932,34.4384994507
2017-04-17 13:00:00,93.4850006104,24.6280002594,37.608001709,21.4979991913,8.1239995956,-31.4619998932,36.1964988708
2017-04-17 14:00:00,95.7470016479,26.8899993896,37.608001709,21.6319999695,9.3070001602,-31.4619998932,38.6129989624
2017-04-17 15:00:00,97.5899963379,30.6590003967,37.608001709,25.8409996033,10.5439996719,-31.4619998932,41.0304985046
2017-04-17 16:00:00,97.841003418,29.9890003204,37.608001709,25.5189990997,10.2239999771,-31.4619998932,41.4700012207
2017-04-17 17:00:00,99.9349975586,29.7380008698,37.608001709,25.3850002289,11.5570001602,-31.4619998932,41.4700012207
2017-04-17 18:00:00,102.28099823,30.9099998474,37.608001709,25.545999527,14.1370000839,-31.4619998932,41.25
